,Template,Frequency,Class
212,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C1-C-N=C2-C-C-[C:3]-C-C-N-2-C-1_01-1_000_000,1,213
213,[O:2]=[C:1]-[c:3]>>C1-C-[C:1]-[O:2]-C-1.C-O-C(=O)-C=C-[c:3]_100_000_000,1,214
214,[n:1].[n:2].[c:3]-[S:5]=[O:4]>>[n:1].[n:2].Br-[c:3].[O:4]-[S:5]_-11000_000-10_00000,1,215
215,[c:1]-[C:2]#[C:3]>>Br-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C#C)-[C:2]-[C:3]-C-C_021_000_000,1,216
216,[C:1]-[C:4].[C:2]=[C:3]>>C-O-N(-C)-[C:1].Br-[C:2]-[C:3]-[C:4]_0000_0000_0000,1,217
217,[O:1]=[C:2]-[c:4](:[n:3]):[n:5]>>C-C-[O:1]-[C:2]=O.[n:3]:[c:4]:[n:5]_00-111_00000_00000,1,218
218,[C:1]>>Cl-c1:c:c:c(-O):c(-C(=N-[C:1])-c2:c:c:c:c:c:2):c:1_-1_0_0,1,219
219,[n:1].[n:2].[Br:3]-[C:4]>>[n:1].[n:2].[Br:3].O-[C:4]_-1110_0000_0000,1,220
220,[O:1]=[C:2]>>C1-O-C-[O:1]-[C:2]-O-1_00_00_00,1,221
221,[C:2]-[C:1]-[C:3]>>C-[C:1]-[C:2]-[C:3]_0-10_000_000,1,222
222,[N:1]>>O-C-C-C-C-C-C-C-[N:1]_-1_0_0,1,223
223,[n:1].[C:2]-[c:3]:[n:4]>>[n:1].C-[Si](-C)(-C)-[C:2].I-[c:3]:[n:4]_-1001_0000_0000,1,224
224,[N:1]>>O=C(-[N:1])-C1-C-C-1_-1_0_0,1,225
225,[n:2]:[c:1]:[n:3]>>C-C(-O-C-[c:1](:[n:2]):[n:3])-[Si](-C)(-C)-C_-1-11_000_000,1,226
226,[C:1]=[C:2]>>C-[C:1]-[C:2]_01_00_00,1,227
227,[O:2].[N:1]-[C:3]>>[N:1].[O:2].Cl-[C:3]_010_-110_000,1,228
228,[n:1].[n:2].[n:3].[n:4].[c:9]:[c:10].[c:11]:[c:12].[C:5]=[C:6].[C:7]=[C:8]>>[n:1].[n:2].[n:3].[n:4].[c:5]:[c:6].[c:7]:[c:8].[C:9]=[C:10].[C:11]=[C:12]_-1-11100000000_000000000000_000000000000,1,229
229,[n:1]:[n:2]>>C-O-C(=O)-[n:1]:[n:2]_0-1_00_00,1,230
230,[N:1]-[C:2]-[P:4]=[O:3]>>[N:1].O=[C:2].C-C-[O:3]-[P:4]_1000_0000_0000,1,231
231,[c:1]-[C:3]=[C:2]>>I-[c:1].O=[C:2](-[C:3])-[O-]_0-22_000_000,1,232
232,[c:3].[N:1]-[C:2]>>[N:1].[C:2]-[c:3]_00-1_-100_000,1,233
233,[c:1]-[F:4].[n:2]:[n:3]>>[c:1].[n:2]:[n:3].O=C(-C-c1:c:c:n:c:c:1)-c1:c:c:c(-O-C-c2:c:c:c3:c:c:c:c:c:3:n:2):c(-[F:4]):c:1_11-10_0000_0000,1,234
234,[Si:4]-[O:3]-[c:2]:[n:1]>>[n:1]:[c:2]=[O:3].F-C(-F)(-F)-S(=O)(=O)-O-[Si:4]_1000_0000_0000,1,235
235,[O:1]-[S:3]=[O:2]>>[O:1].C-O-C(=O)-c1:c:c:c(-[O:2]-[S:3]=O):c(-C2=C-C-C-C-2(-C)-C):c:1_100_000_000,1,236
236,[N:2].[C:1]-[C:3]>>[C:1]-[N:2].O-[C:3](=O)-[O-]_0-1-3_000_000,1,237
237,[C:3]=[C:2](-[C:4])-[c:1]>>Cl-[c:1].O-B(-O)-[C:2]1-[C:3]-[C:4]-1_010-1_0000_0000,1,238
238,[Cl:1]>>C-C(-C)(-C)-[Si](-[Cl:1])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-1_0_0,1,239
239,[O:1]=[C:2]>>[O:1]-[C:2]-C-C-c1:c:c:c:c:c:1_10_00_00,1,240
240,[O:1]=[C:2]-[O:3]>>F-C(-F)(-F)-C-[O:1]-[C:2]=[O:3]_00-1_000_000,1,241
241,[C:1]-[O:2]-[C:3]>>C-c1:c:n:c(-[C:1](-O)=[O:2]):c:n:1.N-S(=O)(=O)-c1:c:c:c(-C-C-N-[C:3]):c:c:1_-300_000_000,1,242
242,[N:1]-[C:2]>>C-C(-C)(-C)-O-C(=O)-[N:1]-[C:2]_-1-1_0-1_00,1,243
243,[n:1].[n:3].[C:4]-[S:6]-[C:5]-[N:2]>>[n:1].[N:2].[n:3].I-[C:4].[C:5]=[S:6]_-111000_000000_000000,1,244
244,[c:1]-[C:3]#[C:2]>>I-[c:1].O-[C:2]-[C:3]_013_000_000,1,245
245,[C:1]=[C:2]-[C:3]>>Br-[C:1]-[C:2]=[C:3]_00-1_000_000,1,246
246,[c:1]-[C:2]=[O:3]>>[c:1].C-C-C-[C:2]-[O:3]-C(-Cl)-Cl_110_000_000,1,247
247,[n:2].[n:3].[S:1]=[O:4]>>[S:1].[n:2].[n:3].[O:4]_0-112_0000_0000,1,248
248,[C:1]-[C:3]#[N:2]>>Cl-[C:1].C-[N:2](-[C:3])-C=O_003_000_000,1,249
249,[C:1]=[C:2]>>C-C-C-O-c1:c(-O-C-c2:c:c:c:c:c:2):c:c(-C(=O)-[C:1]-[C:2]):c:c:1-S-C_01_00_00,1,250
250,[N:1]=[C:2]>>C-[N:1]-[C:2]_01_00_00,1,251
251,[N:1]-[C:2]=[O:3]>>[N:1]-C-c1:c:c:c:c:c:1.O=[C:2]-[O:3]-c1:c:c:c(-[N+](=O)-[O-]):c:c:1_000_000_000,1,252
252,[P:1]>>N#C-C-C-[P:1]_0_1_0,1,253
253,[N:2].[N:1]-[C:3]>>[N:1].O=[N+](-[O-])-c1:c:c:c(-S(=O)(=O)-[N:2]-[C:3]):c:c:1_1-20_000_000,1,254
254,[n:1].[n:2].[N:3]-[C:4](=[N:5])-[N:6]>>[n:1].[n:2].[N:3].O-S(=O)(=O)-[C:4](-[N:5])=[N:6]_-11101-1_000000_000000,1,255
255,[O:1].[N:2]-[N:3]>>[O:1].[N:2].O=[N:3]-[O-]_-11-2_-100_000,1,256
256,[C:1]>>C-O-c1:c:c(-C):c:c:c:1-S(=O)(=O)-O-[C:1]-Cl_-2_0_0,1,257
257,[O:4].[C:1]1-[C:3]-[C:2]-1>>[C:1].[C:2]-[C:3]-C-[O:4]_210-1_0000_0000,1,258
258,[c:1]>>C-O-C-[c:1]_-1_0_0,1,259
259,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-C-O-[C:3]-C_01-1_000_000,1,260
260,[C:1]-[O:3]-[C:2]>>[C:1].C-c1:c2:c(:c(-[C:2](-O)=[O:3]):n:1-c1:c:c:c:c:c:1)-C(-C)(-C#N)-C-C-2(-C)-C_1-30_000_000,1,261
261,[n:3]:[n:4].[O:1]=[C:2]-[O:5]>>[O:1].[C:2].[n:3]:[n:4].O=[Mn](=O)(-[O-])=[O:5]_23-11-1_00000_00000,1,262
262,[O:1]=[C:2]>>Cl-C-C1-C-[O:1]-[C:2]-O-1_00_00_00,1,263
263,[N:1]>>Cl-c1:c:c:c(-c2:n:c(-[N:1]):n:c:c:2-c2:[nH]:c:c:n:2):c(-Cl):c:1_-1_0_0,1,264
264,[n:1].[c:2]-[Cl:3]>>[n:1].O=[c:2].N-N-c1:c:c:c(-[Cl:3]):c:c:1_100_000_000,1,265
265,[c:1]-[C:3]=[N:2]>>[c:1].C-C(=O)-[N:2]-[C:3]=O_100_000_000,1,266
266,[O:1].[C:2]-[O:3]>>[O:1]-[C:2]=[O:3]_0-2-1_100_000,1,267
267,[c:1]-[C:3]=[O:2]>>I-[c:1].C-[O:2]-[C:3]=O_000_000_000,1,268
268,[O:1].[O:2]=[C:3]-[O:4]>>[O:1].[O:2]-[C:3]=[O:4]_-100-1_-1-100_0000,1,269
269,[C:1]=[C:2]>>Br-[C:1]-[C:2]=O_0-1_00_00,1,270
270,[N:1]#[C:2]-[c:3]>>C-C(=O)-[N:1](-C)-[C:2].F-C(-F)(-F)-S(=O)(=O)-O-[c:3]_030_000_000,1,271
271,[C:2]-[O:3]-[N:1]>>O-[N:1].O-[C:2]=[O:3]_0-20_000_000,1,272
272,[N:1]>>N-C-C-[N:1]_-1_0_0,1,273
273,[N:2].[C:1]>>[C:1]-C-[N:2]_-1-1_00_00,1,274
274,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].C-O-C(=O)-C(-N-S(=O)(=O)-c1:c:c:c(-c2:c:c:c(-[O:3]-C):c:c:2):c:c:1)-C(-O-C-c1:c:c:c:c:c:1)-C1-C-O-1_0-1-1_000_000,1,275
275,[C:1]-[C:3]=[O:2]>>O=[C:1].Cl-c1:c:c:c(-C-C(=O)-[O:2]-[C:3]):c:c:1-Cl_-102_000_000,1,276
276,[N:1]-[C:2].[n:3]:[n:4]>>[N:1].O=[C:2].[n:3]:[n:4]_1-11-1_0000_0000,1,277
277,[O:3].[c:1]-[C:2]>>Cl-[Mg]-[c:1].[C:2]-[O:3]_00-1_000_000,1,278
278,[O:2].[C:1]-[N:3]>>[C:1]-[O:2].F-C(-F)(-F)-c1:c:c:c:c(-c2:n:c3:c:c(-O-C-C(-O)-C-[N:3]):c:c:c:3:o:2):c:1_0-10_000_000,1,279
279,[O:1]>>[O:1]-C-c1:c:c:c:c:n:1_-1_0_0,1,280
280,[C:2]-[O:3]-[c:1]>>[c:1].C-O-[C:2](=[O:3])-c1:c:c:c:c(-O-C):c:1-N_1-30_000_000,1,281
281,[n:1].[n:2].[O:3]=[N:4]-[O:5]>>[n:1].[n:2].[O:3]-[N:4]=[O:5]_00000_-11-101_00000,1,282
282,[C:1]-[C:3]=[O:2]>>C-C(-C)-C(=O)-[C:1].C-C-[O:2]-[C:3]=O_000_000_000,1,283
283,[O:1].[C:2]-[C:3]>>[O:1].[C:2].C1-C-O-[C:3]-C-1_-11-1_-100_000,1,284
284,[N:1]>>C-C-O-C(=O)-C=C(-C)-[N:1]_-1_0_0,1,285
285,[S:1]-[O:2]>>C-[Si](-C)(-C)-C-C-[S:1]=[O:2]_00_01_00,1,286
286,[O:2].[N:1]=[C:3]>>[N:1].[O:2].O=[C:3]_110_-110_000,1,287
287,[C:4]-[c:1]:[n:2]:[n:3]>>[c:1]:[n:2]:[n:3].N#C-C-C(=O)-[C:4]_11-10_0000_0000,1,288
288,[N:1]>>C-C-O-C(=O)-c1:[nH]:c2:c:c:c:c(-O-C-C(-O)-C-[N:1]):c:2:c:1_-1_0_0,1,289
289,[C:1]-[N:2]>>C-C-O-[C:1]=[N:2]_-2-1_00_00,1,290
290,[C:1]=[C:2]>>[C:1]-[C:2]-[O-]_10_00_00,1,291
291,[c:1]>>I-C-[c:1]_-1_0_0,1,292
292,[O:1].[C:2]-[N:3]>>[O:1].[C:2]=[N:3]_-1-10_-101_000,1,293
293,[N:1]>>C-[Si](-C)(-C)-C-C-C-C(=O)-[N:1]_-1_0_0,1,294
294,[n:1].[c:3]-[O:2]-[C:4]>>[n:1].[O:2]=[c:3].O=[C:4](-[O-])-[O-]_100-3_0000_0000,1,295
295,[O:2].[C:1]-[C:3]>>[C:1]-[O:2].Br-C(-C)-c1:c:c:c:c:c:1-[C:3]-Cl_0-1-1_000_000,1,296
296,[O:1]>>C-C(-C)-[O:1]_0_1_0,1,297
297,[N:1]>>F-c1:c:c:c(-C(-F)(-F)-F):c:c:1-N-C(=O)-[N:1]_-1_0_0,1,298
298,[O:1].[O:2].[C:3]-[C:4]>>[O:1].[O:2].[C:3].Cl-[C:4]_-1-110_-1-100_0000,1,299
299,[C:1]=[O:2]>>C1-O-[C:1]-[O:2]-O-1_00_00_00,1,300
300,[C:1]=[O:2]>>O=C1-N-C(=O)-[C:1](-[O:2])-C(=O)-N-1_-11_00_00,1,301
301,[O:1]=[C:2]-[N:3]>>C-[O:1]-[C:2]=O.N-C(=O)-C1-C-C-C(-c2:n:c(-c3:c:c:c:c(-O-C-c4:c:c:c:c:c:4):c:3):c3:c(-[N:3]):n:c:c:n:2:3)-C-C-1_000_000_000,1,302
302,[C:1]-[O:3]-[C:2]>>C-C(=O)-O-[C:1].C-C-O-[C:2]=[O:3]_0-20_000_000,1,303
303,[N:1]-[C:4].[C:2]=[O:3]>>[N:1].Cl-[C:2]-[O:3]-[C:4]_1000_0000_0000,1,304
304,[C:1]=[C:2]>>N-C(=O)-O-[C:1]-[C:2]_01_00_00,1,305
305,[C:1]=[C:2]>>C=C-C-O-C(=O)-[C:1]-[C:2]_01_00_00,1,306
306,[O:1]=[C:2]-[N:3]>>C-C-[O:1]-[C:2]=O.C-c1:c:c:c:n:c:1-C(=O)-[N:3]_000_000_000,1,307
307,[Al:1]>>C-[Al:1]_-1_0_0,1,308
308,[C:1]-[C:2]#[N:3]>>[C:1].C-O-[C:2](=O)-[N:3]-C(-C(-C)-C)-C(=O)-N1-C-C-C-C-1-c1:[nH]:c(-c2:c:c:c3:c:c(-B4-O-C(-C)(-C)-C(-C)(-C)-O-4):c:c:c:3:c:2):c:n:1_101_000_000,1,309
309,[N:1]>>C-O-c1:c:c:c(-c2:c:n:c(-[N:1]):n:c:2):c:c:1_-1_0_0,1,310
310,[O:1].[O:2]>>C-C(-C)-C(-[O:1])-[O:2]_-1-1_00_00,1,311
311,[O:1].[C:2]-[C:4]-[N:3]>>[O:1].[C:2].[N:3].O-C-[C:4]_-1121_-1010_0000,1,312
312,[C:1]-[C:2]>>O=C(-O-[C:1]=[C:2])-c1:c:c:c:c:c:1_-2-1_00_00,1,313
313,[C:1]=[C:2]>>C-C(-C)(-C)-O-C(=O)-N-[C:1]-[C:2]_01_00_00,1,314
314,[n:3].[N:1]-[C:2]>>[N:1].[C:2]-[n:3]_10-1_000_000,1,315
315,[n:1]>>Cl-c1:c:c:c(-S(=O)(=O)-[n:1]):c:c:1_-1_0_0,1,316
316,[O:1]-[C:3]=[O:2]>>[O:1].Br-c1:c:c:c(-C-C-[O:2]-[C:3]=O):c(-C):c:1_100_000_000,1,317
317,[C:1]-[O:3]-[C:2]>>Cl-[C:1].C-C(-C)-[C:2]=[O:3]_0-20_000_000,1,318
318,[C:2].[C:1]-[C:3]=[O:4]>>O=[C:1].[C:2]-C-[C:3].C-S-C(-C)-S(=[O:4])-C(-C)-S-C_-1-120_0000_0000,1,319
319,[O:3].[C:2]-[N:1]-[C:4]>>[N:1].[C:2]-[O:3].O-[C:4](=O)-[O-]_20-1-3_0000_0000,1,320
320,[N:1].[N:2]-[C:3]>>[N:1].[N:2].C-C-O-[C:3]_-110_-100_000,1,321
321,[c:1]-[C:3]=[O:2]>>[c:1].C1-C-[O:2]-[C:3]-C-O-1_101_000_000,1,322
322,[C:1]-[C:3]#[N:2]>>N#[C:1].C-[N:2](-[C:3])-C=O_-203_000_000,1,323
323,[N:1]-[C:3]=[O:2]>>C-C#[N:1].C-C-[O:2]-[C:3]=O_-200_000_000,1,324
324,[c:1]>>C-C-C(-C)-[c:1]_-1_0_0,1,325
325,[C:1]-[C:3]=[O:2]>>Cl-C(=O)-[C:1].C-[O:2]-[C:3]=O_000_000_000,1,326
326,[O:1]>>N#C-c1:c:c:c:c:c:1-C-[O:1]_-1_0_0,1,327
327,[N:1]=[C:2]-[N:3]>>C=C-C-O-C(=O)-[N:1]-[C:2]=[N:3]_00-1_000_000,1,328
328,[O:1].[O:2].[C:3]-[C:4]>>[O:1].[O:2].C-N(-C)-[C:3].C-C-[C:4]-C-C_-1-10-1_-1-100_0000,1,329
329,[n:2].[n:3].[O:1]-[N:4]=[C:5]>>[O:1].[n:2].[n:3].O-[N:4].O=[C:5]_0-1120_-10000_00000,1,330
330,[O:1].[O:2]-[C:3]>>[O:1].[O:2].[C:3]_-111_-100_000,1,331
331,[c:2].[C:3]-[N:1]-[C:4]>>[N:1]-[c:2].[C:3]-O-[C:4]_1-100_0000_0000,1,332
332,[O:2]-[N:3]=[C:4]-[c:1]>>[c:1].[O:2]-[N:3]#[C:4]_1-100_0-110_0000,1,333
333,[c:1]-[C:3]=[O:2]>>Br-[c:1].C1-C-O-C-C-O-C-C-[O:2]-[C:3]-C-O-C-C-O-C-C-O-1_001_000_000,1,334
334,[C:1]-[C:2]#[C:3]>>Cl-[C:1].Cl-[C:2]-[C:3]-C-C-C-C-O_021_000_000,1,335
335,[O:1]>>O=C1-C-C(-[O:1])-C(=O)-N-1-C-c1:c:c:c:c:c:1_-1_0_0,1,336
336,[O:1].[O:2]-[C:3]>>[O:1].[O:2].[C:3]-[O-]_-110_-100_000,1,337
337,[O:1]-[C:2]>>[O:1]=[C:2]-O-C-C1-C-C-1_-1-2_00_00,1,338
338,[O:2].[C:1]-[C:3]>>[C:1]-[O:2].N#[C:3]-[Cu]_0-1-3_000_000,1,339
339,[C:1]-[C:2]#[C:3]>>Cl-[C:1].N-[C:2]-[C:3]-N_021_000_000,1,340
340,[O:2].[c:1]-[c:3]>>Cl-[c:1].O-B(-[O:2])-[c:3]_0-10_000_000,1,341
341,[O:1]>>C-C(-C-[O:1])=C-C=C_-1_0_0,1,342
342,[C:2]-[C:3]=[O:1]>>C1-C-C-[O:1]-C-1.C-[C:2]=[C:3]_0-21_000_000,1,343
343,[N:1]>>O=N-[N:1]_-1_0_0,1,344
344,[C:1]-[O:3]-[C:2]>>Br-[C:1].C=C-[C:2](-O)=[O:3]_0-30_000_000,1,345
345,[c:1]>>F-c1:c:c(-F):c:c(-[c:1]):c:1_-1_0_0,1,346
346,[S:1]-[C:2]=[C:3]>>[S:1].Br-[C:2]-[C:3]-O-C-C_110_000_000,1,347
347,[O:1].[O:2]>>[O:1].[O:2]_11_11_00,1,348
348,[C:1]=[C:2]>>C-C(=C)-C(=O)-O-[C:1]-[C:2]_01_00_00,1,349
349,[N:1]-[C:3]=[N:2]>>[N:1].C-C(-C)(-C)-O-C(=O)-[N:2](-[C:3]=S)-C(=O)-O-C(-C)(-C)-C_1-10_000_000,1,350
350,[C:2]-[O:3]-[c:1]>>C-[c:1].C-O-c1:c:c:c(-C#C):c:c:1-[C:2](=[O:3])-c1:c:c:c(-N-c2:c:c:c(-F):c:c:2-F):c:c:1-Cl_0-30_000_000,1,351
351,[n:1].[n:2].[n:4].[n:5].[N:3]-[C:6]>>[n:1].[n:2].[N:3].[n:4].[n:5].O=[C:6]_-1-1111-1_000000_000000,1,352
352,[N:1].[S:2]>>[N:1]-C(=[S:2])-c1:c:c:c:c:c:1_-10_00_00,1,353
353,[C:1]-[S:4]-[c:3]:[n:2]>>O-[C:1](=O)-[O-].[n:2]:[c:3]=[S:4]_-3100_0000_0000,1,354
354,[O:1].[O:3]-[C:2]=[O:4]>>[O:1]-[C:2]=[O:3].C-C-C-N(-C-C-c1:c:c:c:s:1)-C1-C-C-c2:c:c:c:c(-[O:4]):c:2-C-1_-10-11_0000_0000,1,355
355,[C:1]=[C:2]-[c:3]>>O-[C:1]-[C:2].F-C(-F)(-F)-S(=O)(=O)-O-[c:3]_020_000_000,1,356
356,[N:1]>>C-O-c1:c:c:c(-S(=O)(=O)-[N:1]):c:c:1_-1_0_0,1,357
357,[N:4].[O:1]-[N:2]=[C:3]>>[O:1].O-[N:2].[C:3]=[N:4]_120-1_0001_0000,1,358
358,[n:1]>>[n:1]-C-c1:c:c:c:c:c:1_0_1_0,1,359
359,[O:2]-[C:1]-[C:3]>>C1-[C:1]-[O:2]-1.[C:3]-c1:c:c:c:c:c:1_0-10_000_000,1,360
360,[N:2].[O:1]-[C:4]=[O:3]>>C-C(-C)-[O:1].C-C(-C)(-[N:2])-[O:3]-[C:4]_0-102_0000_0000,1,361
361,[N:1]>>O-C(=O)-[N:1]_-2_-1_0,1,362
362,[N:1]-[C:2]-[C:3]>>[N:1].O=C-[C:2]1-C-[C:3]-1_1-1-1_000_000,1,363
363,[C:1]#[C:2]>>Br-[C:1]-[C:2]_23_11_00,1,364
364,[O:1].[C:2]-[C:3]>>[O:1].[C:2].C-C-N(-C(-C)-C)-[C:3](-C)-C_-11-2_-100_000,1,365
365,[c:1]>>C-N(-C)-c1:c:c:c(-C(-O)=O):c(-C(=O)-[c:1]):c:1_-1_0_0,1,366
366,[c:3]-[c:4].[n:1]:[n:2]>>[n:1]:[n:2].C-C1(-C)-O-B(-[c:3])-O-C-1(-C)-C.[c:4]-c1:[nH]:c:c:c:1_1-100_0000_0000,1,367
367,[n:1].[n:2].[O:3]=[C:4]-[O:5]>>[n:1].[n:2].[O:3]-[C:4]=[O:5]_-1110-1_00000_00000,1,368
368,[C:1].[C:2]-[c:3]>>C-[C:1]-O-[C:2].O-C(=O)-[c:3]_-200_000_000,1,369
369,[N:1]>>C-C(-C)(-C)-C(=O)-C-C(=O)-[N:1]_-1_0_0,1,370
370,[c:1]-[C:3]#[C:2]>>Br-[c:1].C-[C:2](-[C:3])-P(-C(-C)(-C)-C)-C(-C)(-C)-C_003_000_000,1,371
371,[n:2].[n:1]-[C:3]=[O:4]>>[n:1].[n:2].O=[C:3]-[O:4]_0101_0000_0000,1,372
372,[N:1].[C:2]-[C:3]>>[N:1].[C:2].Br-[C:3]_110_100_000,1,373
373,[O:1]>>C-c1:c(-C-C(=O)-[O:1]):c2:c:c:c(-Cl):c:c:2:n:1-C-c1:c:c:c:c:c:1_-1_0_0,1,374
374,[C:1]-[C:3]=[O:2]>>[C:1].N#C-c1:c:c:c(-[O:2]-[C:3]=O):c:c:1_100_000_000,1,375
375,[O:3]-[C:4]-[C:2]=[O:1]>>C-[O:1]-[C:2](-[O:3])-[C:4]-O_0000_0000_0000,1,376
376,[C:4]=[C:3]-[C:1]=[O:2]>>Cl-[C:1]1-[O:2]-[C:3]-1-[C:4]_0001_0000_0000,1,377
377,[N:3].[C:1]=[C:2]>>[C:1]-[C:2]-[N:3]_100_001_000,1,378
378,[Br:1]>>N-c1:c:c:c(-[Br:1]):c:c:1-N_-1_0_0,1,379
379,[n:1]:[n:2]>>C-C-O-C(=O)-C-[n:1]:[n:2]_0-1_00_00,1,380
380,[O:2].[O:1]-[C:3]=[O:4]>>C1-C-C-[O:1]-C-1.[O:2]-[C:3]-[O:4]_-1-111_0000_0000,1,381
381,[n:1].[n:2].[N:3]=[C:4]-[N:5]>>[n:1].[n:2].[N:3].C-C-O-[C:4]=[N:5]_-1120-1_00000_00000,1,382
382,[N:1]>>N-C-C(=O)-[N:1]_-1_0_0,1,383
383,[C:1]>>N-C-[C:1]_-1_0_0,1,384
384,[C:1]>>[C:1]=C-c1:c:c:c:c:c:1_-2_0_0,1,385
385,[O:2].[O:1]-[S:3]>>[O:1].[O:2].Cl-[S:3]_010_-110_000,1,386
386,[n:1].[C:2]-[c:3]:[n:4]>>[n:1].O-[C:2].[c:3]:[n:4]_101-1_0000_0000,1,387
387,[c:1]-[Cl:4].[n:2]:[n:3]>>[c:1].[n:2]:[n:3].Cl-S(=O)(=O)-[Cl:4]_1-110_0000_0000,1,388
388,[O:1]-[C:3](=[O:4])-[O:2]>>[O:1].[O:2].C1-C-[C:3]-[O:4]-C-1_1120_0000_0000,1,389
389,[C:1]-[S:4].[N:2]=[C:3]>>S-[C:1].[N:2]-[C:3]-[S:4]_0100_0000_0000,1,390
390,[C:1]=[O:2]>>C-C(-C)(-C)-N1-[C:1]-[O:2]-1_00_00_00,1,391
391,[N:1]>>Br-C(-Br)(-C)-C-O-C(=O)-[N:1]_-1_0_0,1,392
392,[O:1]>>C-N-C(=O)-[O:1]_-1_0_0,1,393
393,[C:1].[C:2]=[O:3]>>[C:1]=[C:2].F-c1:c:c:c(-[O:3]):c(-F):c:1_-201_000_000,1,394
394,[N:1]>>[N:1]-C-c1:c:c:c:s:1_-1_0_0,1,395
395,[O:1]>>N-C(=O)-C(-O)-c1:c:n(-C-c2:c:c:c:c:c:2):c2:c:c:c:c(-[O:1]):c:1:2_-1_0_0,1,396
396,[N:1]-[C:3]=[O:2]>>[C-]#[N:1].C-[O:2]-[C:3]=O_-200_000_000,1,397
397,[C:1]-[C:3]=[O:2]>>[C:1].O-N1-C(=O)-c2:c:c:c(-C(=O)-[O:2]-[C:3]):c:c:2-C-1=O_102_000_000,1,398
398,[O:1]-[C:2]>>[O:1]=[C:2]-O-C1-C-C-C-C-1_-1-2_00_00,1,399
399,[N:1]-[S:2]=[O:3]>>[N:1].O=[S:2]-[O:3]-c1:c:c:c:c:c:1_100_000_000,1,400
400,[N:1].[O:3]-[C:2]=[O:4]>>[N:1]-[C:2]=[O:3].O=C(-[O:4])-c1:c:c:c:c:c:1_-10-11_0000_0000,1,401
401,[O:4]=[P:3](-[O:2])-[c:1]>>I-[c:1].[O:2]-[P:3]-[O:4]-C-c1:c:c:c:c:c:1_0-100_0-100_0000,1,402
402,[O:1]>>C-N(-C)-C(=O)-C-C-[O:1]_-1_0_0,1,403
403,[O:1]>>C-O-c1:c:c:c(-C(-[O:1])(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1_-1_0_0,1,404
404,[o:1]>>[O-]-[o:1]_0_1_0,1,405
405,[N:2].[C:1]-[O:3]>>[C:1]-[N:2].O-S(=O)(=O)-[O:3]_0-1-1_00-1_000,1,406
406,[N:1]>>C-C-[N:1](-C-C)-c1:c:c:c:c:c:1_-4_-1_0,1,407
407,[O:2]=[P:1]-[O:3]>>C-C-[P:1](-[O:2])=[O:3]_-10-1_0-10_000,1,408
408,[C:1]=[C:2]>>[C:1]-[C:2]-N-C-c1:c:c:c:c:c:1_10_00_00,1,409
409,[N:3].[C:2]-[N:5](-[C:1])-[C:4]>>Cl-[C:1].[C:2]-[N:3].[C:4]#[N:5]_00-1-20_00000_00000,1,410
410,[C:2].[c:1]-[C:3]>>[c:1].[C:2]=[C:3]_1-2-1_000_000,1,411
411,[O:1]=[C:2]=[N:3]>>C-[O:1]-[C:2](=O)-[N:3]_001_000_000,1,412
412,[n:1].[O:2].[N:3]-[C:4]>>[n:1].[O:2].[N:3].Cl-[C:4]_-1110_-1100_0000,1,413
413,[N:1]>>O=C(-[N:1])-N-c1:c:c:c:c2:c:n:c:c:c:1:2_-1_0_0,1,414
414,[n:1].[n:2].[C:4]-[C:5]-[c:3]>>[n:1].[n:2].Br-[c:3].[C:4]=[C:5]_-110-10_00000_00000,1,415
415,[N:1]=[C:2]>>C-C-C-C-C-C-[N:1]-[C:2]_01_00_00,1,416
416,[C:1]-[O:3]-[C:2]>>C-N(-C)-[C:1].C-[C:2](-C)=[O:3]_0-30_000_000,1,417
417,[N:1]>>C-C(-C)=C-C-[N:1]_-1_0_0,1,418
418,[Cl:1]-[C:2]=[O:3]>>Cl-C(=O)-C(=O)-[Cl:1].O=[C:2]-[O:3]-C-c1:c:c:c:c:c:1_000_000_000,1,419
419,[S:3]-[O:4].[C:1]-[C:2]>>[C:1]-[Na].[C:2]-[S:3]=[O:4]_0000_0001_0000,1,420
420,[C:1]#[N:2]>>O=[C:1]-[N:2]-C-c1:c:c:c:c:c:1_01_00_00,1,421
421,[c:1]-[C:3]=[N:2]>>[c:1].C-C(-C)(-C)-O-C(=O)-[N:2]-[C:3]=O_100_000_000,1,422
422,[N:1]>>C-C-C(-C)-S(=O)-[N:1]_-1_0_0,1,423
423,[O:2]-[N:3]-[C:4]-[c:1]>>Br-[Mg]-[c:1].[O:2]-[N:3]=[C:4]_0-100_0-110_0000,1,424
424,[N:2].[N:1]-[c:3]>>[N:1].[N:2].F-[c:3]_110_010_000,1,425
425,[Br:1]>>C-[N+](-C)(-C)-C-C-O-C(=O)-c1:c:c:c(-C-[Br:1]):c:c:1_0_1_0,1,426
426,[c:1]-[Br:4].[n:2]:[n:3]>>[c:1].[n:2]:[n:3].O=C1-C-C-C(=O)-N-1-[Br:4]_11-10_0000_0000,1,427
